,file,autoEvelate,potentials
4032,C:\Windows\System32\IME\IMEJP\IMJPSET.EXE,False,C:\Users\user\Desktop\git\out\system32\IMJPSET.EXE\wer.dll
4039,C:\Windows\System32\IME\IMEJP\IMJPSET.EXE,False,C:\Users\user\Desktop\git\out\system32\IMJPSET.EXE\UIAutomationCore.dll
4047,C:\Windows\System32\IME\IMEJP\IMJPSET.EXE,False,C:\Users\user\Desktop\git\out\system32\IMJPSET.EXE\WINSTA.dll
4056,C:\Windows\System32\IME\IMEJP\IMJPSET.EXE,False,C:\Users\user\Desktop\git\out\system32\IMJPSET.EXE\OLEACC.dll
4066,C:\Windows\System32\IME\IMEJP\IMJPSET.EXE,False,C:\Users\user\Desktop\git\out\system32\IMJPSET.EXE\OLEACCRC.DLL
4067,C:\Windows\System32\IME\IMEJP\IMJPUEX.EXE,False,C:\Users\user\Desktop\git\out\system32\IMJPUEX.EXE\MFC42u.dll
4069,C:\Windows\System32\IME\IMEJP\IMJPUEX.EXE,False,C:\Users\user\Desktop\git\out\system32\IMJPUEX.EXE\imjputyc.dll
4070,C:\Windows\System32\IME\IMEJP\imjpuexc.exe,False,C:\Users\user\Desktop\git\out\system32\imjpuexc.exe\Cabinet.dll
4072,C:\Windows\System32\IME\IMEJP\imjpuexc.exe,False,C:\Users\user\Desktop\git\out\system32\imjpuexc.exe\profapi.dll
4073,C:\Windows\System32\immersivetpmvscmgrsvr.exe,True,C:\Users\user\Desktop\git\out\system32\immersivetpmvscmgrsvr.exe\bcrypt.dll
4075,C:\Windows\System32\immersivetpmvscmgrsvr.exe,True,C:\Users\user\Desktop\git\out\system32\immersivetpmvscmgrsvr.exe\profapi.dll
4078,C:\Windows\System32\immersivetpmvscmgrsvr.exe,True,C:\Users\user\Desktop\git\out\system32\immersivetpmvscmgrsvr.exe\WinSCard.dll
4079,C:\Windows\System32\IME\IMETC\IMTCLNWZ.EXE,False,C:\Users\user\Desktop\git\out\system32\IMTCLNWZ.EXE\TextShaping.dll
4081,C:\Windows\System32\IME\IMETC\IMTCLNWZ.EXE,False,C:\Users\user\Desktop\git\out\system32\IMTCLNWZ.EXE\CRYPTBASE.DLL
4084,C:\Windows\System32\IME\IMETC\IMTCLNWZ.EXE,False,C:\Users\user\Desktop\git\out\system32\IMTCLNWZ.EXE\OLEACCRC.DLL
4085,C:\Windows\System32\IME\IMETC\IMTCPROP.exe,False,C:\Users\user\Desktop\git\out\system32\IMTCPROP.exe\TextShaping.dll
4087,C:\Windows\System32\IME\IMETC\IMTCPROP.exe,False,C:\Users\user\Desktop\git\out\system32\IMTCPROP.exe\imageres.dll
4090,C:\Windows\System32\IME\IMETC\IMTCPROP.exe,False,C:\Users\user\Desktop\git\out\system32\IMTCPROP.exe\CRYPTBASE.DLL
4094,C:\Windows\System32\IME\IMETC\IMTCPROP.exe,False,C:\Users\user\Desktop\git\out\system32\IMTCPROP.exe\OLEACCRC.DLL
4095,C:\Windows\System32\InfDefaultInstall.exe,False,C:\Users\user\Desktop\git\out\system32\InfDefaultInstall.exe\newdev.dll
4097,C:\Windows\System32\InfDefaultInstall.exe,False,C:\Users\user\Desktop\git\out\system32\InfDefaultInstall.exe\drvstore.dll
4100,C:\Windows\System32\InfDefaultInstall.exe,False,C:\Users\user\Desktop\git\out\system32\InfDefaultInstall.exe\DEVOBJ.dll
4104,C:\Windows\System32\InfDefaultInstall.exe,False,C:\Users\user\Desktop\git\out\system32\InfDefaultInstall.exe\DEVRTL.dll
4109,C:\Windows\System32\InfDefaultInstall.exe,False,C:\Users\user\Desktop\git\out\system32\InfDefaultInstall.exe\CFGMGR32.dll
4110,C:\Windows\System32\ipconfig.exe,False,C:\Users\user\Desktop\git\out\system32\ipconfig.exe\IPHLPAPI.DLL
4112,C:\Windows\System32\ipconfig.exe,False,C:\Users\user\Desktop\git\out\system32\ipconfig.exe\dhcpcsvc.DLL
4115,C:\Windows\System32\ipconfig.exe,False,C:\Users\user\Desktop\git\out\system32\ipconfig.exe\dhcpcsvc6.DLL
4119,C:\Windows\System32\ipconfig.exe,False,C:\Users\user\Desktop\git\out\system32\ipconfig.exe\DNSAPI.dll
4120,C:\Windows\System32\iscsicli.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicli.exe\ISCSIDSC.dll
4122,C:\Windows\System32\iscsicli.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicli.exe\ISCSIUM.dll
4129,C:\Windows\System32\iscsicli.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicli.exe\WMICLNT.dll
4134,C:\Windows\System32\iscsicli.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicli.exe\DEVOBJ.dll
4141,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\DEVOBJ.dll
4143,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\ISCSIDSC.dll
4146,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\ISCSIUM.dll
4150,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\ISCSIED.dll
4155,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\CFGMGR32.dll
4168,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\WMICLNT.dll
4185,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\ISCSIEXE.dll
4195,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\USERENV.dll
4206,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\IPHLPAPI.DLL
4218,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\fwpuclnt.dll
4231,C:\Windows\System32\iscsicpl.exe,True,C:\Users\user\Desktop\git\out\system32\iscsicpl.exe\TextShaping.dll
4232,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\CoreMessaging.dll
4234,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\ISM.dll
4237,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\PROPSYS.dll
4241,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\POWRPROF.dll
4246,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\CoreUIComponents.dll
4252,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\dcomp.dll
4259,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\dwmcore.dll
4267,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\bcrypt.dll
4276,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\D3DCOMPILER_47.dll
4286,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\CRYPTSP.dll
4297,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\UMPDC.dll
4309,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\d2d1.dll
4322,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\XmlLite.dll
4336,C:\Windows\System32\ISM.exe,False,C:\Users\user\Desktop\git\out\system32\ISM.exe\MSASN1.dll
4337,C:\Windows\System32\isoburn.exe,False,C:\Users\user\Desktop\git\out\system32\isoburn.exe\UxTheme.dll
4339,C:\Windows\System32\isoburn.exe,False,C:\Users\user\Desktop\git\out\system32\isoburn.exe\imageres.dll
4342,C:\Windows\System32\isoburn.exe,False,C:\Users\user\Desktop\git\out\system32\isoburn.exe\TextShaping.dll
4346,C:\Windows\System32\isoburn.exe,False,C:\Users\user\Desktop\git\out\system32\isoburn.exe\CRYPTBASE.DLL
4351,C:\Windows\System32\isoburn.exe,False,C:\Users\user\Desktop\git\out\system32\isoburn.exe\OLEACCRC.DLL
4352,C:\Windows\System32\klist.exe,False,C:\Users\user\Desktop\git\out\system32\klist.exe\SspiCli.dll
4354,C:\Windows\System32\klist.exe,False,C:\Users\user\Desktop\git\out\system32\klist.exe\logoncli.dll
4357,C:\Windows\System32\klist.exe,False,C:\Users\user\Desktop\git\out\system32\klist.exe\netutils.dll
4361,C:\Windows\System32\klist.exe,False,C:\Users\user\Desktop\git\out\system32\klist.exe\secur32.dll
4388,C:\Windows\System32\ksetup.exe,False,C:\Users\user\Desktop\git\out\system32\ksetup.exe\logoncli.dll
4390,C:\Windows\System32\ksetup.exe,False,C:\Users\user\Desktop\git\out\system32\ksetup.exe\SspiCli.dll
4393,C:\Windows\System32\ksetup.exe,False,C:\Users\user\Desktop\git\out\system32\ksetup.exe\srvcli.dll
4397,C:\Windows\System32\ksetup.exe,False,C:\Users\user\Desktop\git\out\system32\ksetup.exe\netutils.dll
4398,C:\Windows\System32\ktmutil.exe,False,C:\Users\user\Desktop\git\out\system32\ktmutil.exe\ktmw32.dll
4399,C:\Windows\System32\ktpass.exe,False,C:\Users\user\Desktop\git\out\system32\ktpass.exe\samcli.dll
4401,C:\Windows\System32\ktpass.exe,False,C:\Users\user\Desktop\git\out\system32\ktpass.exe\logoncli.dll
4404,C:\Windows\System32\ktpass.exe,False,C:\Users\user\Desktop\git\out\system32\ktpass.exe\netutils.dll
4408,C:\Windows\System32\ktpass.exe,False,C:\Users\user\Desktop\git\out\system32\ktpass.exe\cryptdll.dll
4413,C:\Windows\System32\ktpass.exe,False,C:\Users\user\Desktop\git\out\system32\ktpass.exe\NTDSAPI.dll
4414,C:\Windows\System32\label.exe,False,C:\Users\user\Desktop\git\out\system32\label.exe\ulib.dll
4416,C:\Windows\System32\label.exe,False,C:\Users\user\Desktop\git\out\system32\label.exe\IfsUtil.dll
4419,C:\Windows\System32\label.exe,False,C:\Users\user\Desktop\git\out\system32\label.exe\CFGMGR32.dll
4423,C:\Windows\System32\label.exe,False,C:\Users\user\Desktop\git\out\system32\label.exe\DEVOBJ.dll
4424,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\PROPSYS.dll
4426,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\profapi.dll
4429,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\CFGMGR32.dll
4433,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\edputil.dll
4438,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\urlmon.dll
4444,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\iertutil.dll
4451,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\srvcli.dll
4459,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\netutils.dll
4468,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\SspiCli.dll
4478,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\MPR.dll
4489,C:\Windows\System32\LaunchTM.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchTM.exe\ServicingCommon.dll
4490,C:\Windows\System32\LaunchWinApp.exe,False,C:\Users\user\Desktop\git\out\system32\LaunchWinApp.exe\iertutil.dll
4491,C:\Windows\System32\LbfoAdmin.exe,False,C:\Users\user\Desktop\git\out\system32\LbfoAdmin.exe\CRYPTSP.dll
4493,C:\Windows\System32\LbfoAdmin.exe,False,C:\Users\user\Desktop\git\out\system32\LbfoAdmin.exe\CRYPTBASE.dll
4496,C:\Windows\System32\LbfoAdmin.exe,False,C:\Users\user\Desktop\git\out\system32\LbfoAdmin.exe\bcrypt.dll
4500,C:\Windows\System32\LbfoAdmin.exe,False,C:\Users\user\Desktop\git\out\system32\LbfoAdmin.exe\MSVCP140_CLR0400.dll
4505,C:\Windows\System32\LbfoAdmin.exe,False,C:\Users\user\Desktop\git\out\system32\LbfoAdmin.exe\LbfoAdminLib.dll
4511,C:\Windows\System32\LbfoAdmin.exe,False,C:\Users\user\Desktop\git\out\system32\LbfoAdmin.exe\LbfoAdminLib\LbfoAdminLib.dll
4512,C:\Windows\System32\LegacyNetUXHost.exe,False,C:\Users\user\Desktop\git\out\system32\LegacyNetUXHost.exe\wlanapi.dll
4513,C:\Windows\System32\licensingdiag.exe,False,C:\Users\user\Desktop\git\out\system32\licensingdiag.exe\Cabinet.dll
4515,C:\Windows\System32\licensingdiag.exe,False,C:\Users\user\Desktop\git\out\system32\licensingdiag.exe\CLIPC.dll
4518,C:\Windows\System32\licensingdiag.exe,False,C:\Users\user\Desktop\git\out\system32\licensingdiag.exe\WINBRAND.dll
4522,C:\Windows\System32\licensingdiag.exe,False,C:\Users\user\Desktop\git\out\system32\licensingdiag.exe\CRYPTBASE.dll
4527,C:\Windows\System32\licensingdiag.exe,False,C:\Users\user\Desktop\git\out\system32\licensingdiag.exe\cryptnet.dll
4533,C:\Windows\System32\licensingdiag.exe,False,C:\Users\user\Desktop\git\out\system32\licensingdiag.exe\IPHLPAPI.DLL
4534,C:\Windows\System32\LicensingUI.exe,False,C:\Users\user\Desktop\git\out\system32\LicensingUI.exe\DUI70.dll
4535,C:\Windows\System32\LockAppHost.exe,False,C:\Users\user\Desktop\git\out\system32\LockAppHost.exe\LockHostingFramework.dll
4537,C:\Windows\System32\LockAppHost.exe,False,C:\Users\user\Desktop\git\out\system32\LockAppHost.exe\UxTheme.dll
4540,C:\Windows\System32\LockAppHost.exe,False,C:\Users\user\Desktop\git\out\system32\LockAppHost.exe\UMPDC.dll
4541,C:\Windows\System32\LockScreenContentServer.exe,False,C:\Users\user\Desktop\git\out\system32\LockScreenContentServer.exe\DUI70.dll
4543,C:\Windows\System32\LockScreenContentServer.exe,False,C:\Users\user\Desktop\git\out\system32\LockScreenContentServer.exe\dwmapi.dll
4546,C:\Windows\System32\LockScreenContentServer.exe,False,C:\Users\user\Desktop\git\out\system32\LockScreenContentServer.exe\DUser.dll
4547,C:\Windows\System32\lodctr.exe,False,C:\Users\user\Desktop\git\out\system32\lodctr.exe\loadperf.dll
4548,C:\Windows\System32\logagent.exe,False,C:\Users\user\Desktop\git\out\system32\logagent.exe\WININET.dll
4550,C:\Windows\System32\logagent.exe,False,C:\Users\user\Desktop\git\out\system32\logagent.exe\WSOCK32.dll
4551,C:\Windows\System32\logman.exe,False,C:\Users\user\Desktop\git\out\system32\logman.exe\SspiCli.dll
4553,C:\Windows\System32\logman.exe,False,C:\Users\user\Desktop\git\out\system32\logman.exe\pdh.dll
4554,C:\Windows\System32\lpksetup.exe,True,C:\Users\user\Desktop\git\out\system32\lpksetup.exe\dpx.dll
4556,C:\Windows\System32\lpksetup.exe,True,C:\Users\user\Desktop\git\out\system32\lpksetup.exe\CRYPTBASE.dll
4559,C:\Windows\System32\lpksetup.exe,True,C:\Users\user\Desktop\git\out\system32\lpksetup.exe\OLEACCRC.DLL
4560,C:\Windows\System32\lpremove.exe,False,C:\Users\user\Desktop\git\out\system32\lpremove.exe\Bcp47Langs.dll
4562,C:\Windows\System32\lpremove.exe,False,C:\Users\user\Desktop\git\out\system32\lpremove.exe\AppXDeploymentClient.dll
4563,C:\Windows\System32\LsaIso.exe,False,C:\Users\user\Desktop\git\out\system32\LsaIso.exe\iumcrypt.dll
4565,C:\Windows\System32\LsaIso.exe,False,C:\Users\user\Desktop\git\out\system32\LsaIso.exe\KerbClientShared.dll
4568,C:\Windows\System32\LsaIso.exe,False,C:\Users\user\Desktop\git\out\system32\LsaIso.exe\MSASN1.dll
4572,C:\Windows\System32\LsaIso.exe,False,C:\Users\user\Desktop\git\out\system32\LsaIso.exe\NtlmShared.dll
4577,C:\Windows\System32\LsaIso.exe,False,C:\Users\user\Desktop\git\out\system32\LsaIso.exe\IUMBASE.dll
4583,C:\Windows\System32\LsaIso.exe,False,C:\Users\user\Desktop\git\out\system32\LsaIso.exe\bcrypt.dll
4590,C:\Windows\System32\LsaIso.exe,False,C:\Users\user\Desktop\git\out\system32\LsaIso.exe\cryptdll.dll
4598,C:\Windows\System32\LsaIso.exe,False,C:\Users\user\Desktop\git\out\system32\LsaIso.exe\CRYPTSP.dll
4668,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\OLEACC.dll
4670,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\dwmapi.dll
4673,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\MAGNIFICATION.dll
4677,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\UIAutomationCore.DLL
4682,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\WTSAPI32.dll
4688,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\d3d9.dll
4695,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\OLEACCRC.DLL
4703,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\CoreMessaging.dll
4712,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\vm3dum64_loader.dll
4722,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\WINMM.dll
4733,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\VERSION.dll
4745,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\audioses.dll
4758,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\CRYPTBASE.dll
4772,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\bcrypt.dll
4787,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\profapi.dll
4803,C:\Windows\System32\Magnify.exe,False,C:\Users\user\Desktop\git\out\system32\Magnify.exe\WINSTA.dll
4804,C:\Windows\System32\makecab.exe,False,C:\Users\user\Desktop\git\out\system32\makecab.exe\Cabinet.dll
4805,C:\Windows\System32\mblctr.exe,False,C:\Users\user\Desktop\git\out\system32\mblctr.exe\BatMeter.dll
4807,C:\Windows\System32\mblctr.exe,False,C:\Users\user\Desktop\git\out\system32\mblctr.exe\UxTheme.dll
4810,C:\Windows\System32\mblctr.exe,False,C:\Users\user\Desktop\git\out\system32\mblctr.exe\POWRPROF.dll
4814,C:\Windows\System32\mblctr.exe,False,C:\Users\user\Desktop\git\out\system32\mblctr.exe\dwmapi.dll
4819,C:\Windows\System32\mblctr.exe,False,C:\Users\user\Desktop\git\out\system32\mblctr.exe\WINMM.dll
4825,C:\Windows\System32\mblctr.exe,False,C:\Users\user\Desktop\git\out\system32\mblctr.exe\WTSAPI32.dll
4832,C:\Windows\System32\mblctr.exe,False,C:\Users\user\Desktop\git\out\system32\mblctr.exe\UMPDC.dll
4833,C:\Windows\System32\MBR2GPT.EXE,False,C:\Users\user\Desktop\git\out\system32\MBR2GPT.EXE\bcd.dll
4835,C:\Windows\System32\MBR2GPT.EXE,False,C:\Users\user\Desktop\git\out\system32\MBR2GPT.EXE\WDSCORE.dll
4838,C:\Windows\System32\MBR2GPT.EXE,False,C:\Users\user\Desktop\git\out\system32\MBR2GPT.EXE\bootsvc.dll
4842,C:\Windows\System32\MBR2GPT.EXE,False,C:\Users\user\Desktop\git\out\system32\MBR2GPT.EXE\WIMGAPI.DLL
4847,C:\Windows\System32\MBR2GPT.EXE,False,C:\Users\user\Desktop\git\out\system32\MBR2GPT.EXE\ServicingCommon.dll
4853,C:\Windows\System32\MBR2GPT.EXE,False,C:\Users\user\Desktop\git\out\system32\MBR2GPT.EXE\bcrypt.dll
4854,C:\Windows\System32\mcbuilder.exe,False,C:\Users\user\Desktop\git\out\system32\mcbuilder.exe\mrmcoreR.dll
4856,C:\Windows\System32\mcbuilder.exe,False,C:\Users\user\Desktop\git\out\system32\mcbuilder.exe\bcp47mrm.dll
4857,C:\Windows\System32\MDEServer.exe,False,C:\Users\user\Desktop\git\out\system32\MDEServer.exe\winmde.dll
4859,C:\Windows\System32\MDEServer.exe,False,C:\Users\user\Desktop\git\out\system32\MDEServer.exe\SspiCli.dll
4862,C:\Windows\System32\MDEServer.exe,False,C:\Users\user\Desktop\git\out\system32\MDEServer.exe\d3d11.dll
4866,C:\Windows\System32\MDEServer.exe,False,C:\Users\user\Desktop\git\out\system32\MDEServer.exe\RTWorkQ.DLL
4871,C:\Windows\System32\MDEServer.exe,False,C:\Users\user\Desktop\git\out\system32\MDEServer.exe\dxgi.dll
4877,C:\Windows\System32\MDEServer.exe,False,C:\Users\user\Desktop\git\out\system32\MDEServer.exe\MFPlat.DLL
4878,C:\Windows\System32\MDMAgent.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAgent.exe\msvcp110_win.dll
4880,C:\Windows\System32\MDMAgent.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAgent.exe\DMCmnUtils.dll
4883,C:\Windows\System32\MDMAgent.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAgent.exe\omadmapi.dll
4887,C:\Windows\System32\MDMAgent.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAgent.exe\dmEnrollEngine.DLL
4888,C:\Windows\System32\MDMAppInstaller.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAppInstaller.exe\msvcp110_win.dll
4890,C:\Windows\System32\MDMAppInstaller.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAppInstaller.exe\dmEnrollEngine.DLL
4893,C:\Windows\System32\MDMAppInstaller.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAppInstaller.exe\USERENV.dll
4897,C:\Windows\System32\MDMAppInstaller.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAppInstaller.exe\WTSAPI32.dll
4902,C:\Windows\System32\MDMAppInstaller.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAppInstaller.exe\msi.dll
4908,C:\Windows\System32\MDMAppInstaller.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAppInstaller.exe\omadmapi.dll
4915,C:\Windows\System32\MDMAppInstaller.exe,False,C:\Users\user\Desktop\git\out\system32\MDMAppInstaller.exe\bcrypt.dll
4916,C:\Windows\System32\MdmDiagnosticsTool.exe,False,C:\Users\user\Desktop\git\out\system32\MdmDiagnosticsTool.exe\MdmDiagnostics.dll
4918,C:\Windows\System32\MdmDiagnosticsTool.exe,False,C:\Users\user\Desktop\git\out\system32\MdmDiagnosticsTool.exe\omadmapi.dll
4921,C:\Windows\System32\MdmDiagnosticsTool.exe,False,C:\Users\user\Desktop\git\out\system32\MdmDiagnosticsTool.exe\DMCmnUtils.dll
4925,C:\Windows\System32\MdmDiagnosticsTool.exe,False,C:\Users\user\Desktop\git\out\system32\MdmDiagnosticsTool.exe\msvcp110_win.dll
4936,C:\Windows\System32\MdmDiagnosticsTool.exe,False,C:\Users\user\Desktop\git\out\system32\MdmDiagnosticsTool.exe\XmlLite.dll
4943,C:\Windows\System32\MdmDiagnosticsTool.exe,False,C:\Users\user\Desktop\git\out\system32\MdmDiagnosticsTool.exe\WINHTTP.dll
4951,C:\Windows\System32\MdmDiagnosticsTool.exe,False,C:\Users\user\Desktop\git\out\system32\MdmDiagnosticsTool.exe\bcrypt.dll
